Filial;Remetente;Destinatário;Faturado;Origem;Estado Origem;Destino;Estado Destino;Doc/Minuta;Data Frete;N° Referência;N° Manifesto;Nota Fiscal;Agente de Entrega;Agente de Coleta;Ocorrência;Data Ocorrência;Observações ocorrência
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;REC - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;MTZ - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Agudos;SP;Jaboatão dos Guararapes;PE;/258139;27/10/2025 17:33;;"=""47544""";"=""27101734""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;AGU - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;REC - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;MTZ - RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;Agudos;SP;Jaboatão dos Guararapes;PE;/258224;27/10/2025 17:57;;"=""47544""";"=""27101758""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;TEADIT JUNTAS LTDA;GREEN EQUIPAMENTOS ;GREEN EQUIPAMENTOS ;Campinas;SP;Recife;PE;30826/258247;27/10/2025 18:06;;"=""47544""";"=""265684""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | OSASCO | 0002-08;FRIGELAR RECIFE 0006-23;FRIGELAR RECIFE 0006-23;Osasco;SP;Recife;PE;82185/258415;27/10/2025 19:09;;"=""47544""";"=""1113712""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;BASECOL MIX ;GRADAR PRODUTOS ;GRADAR PRODUTOS ;Botucatu;SP;Abreu e Lima;PE;33458/258457;27/10/2025 19:23;;"=""47544""";"=""17073""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | EXTREMA | 0052-69;Paula Dias Accioly;FRIGELAR | EXTREMA | 0052-69;Extrema;MG;Recife;PE;1244/258797;28/10/2025 02:59;;"=""47544""";"=""433019""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | EXTREMA | 0052-69;SERGIO RICARDO M AMORIM;FRIGELAR | EXTREMA | 0052-69;Extrema;MG;Recife;PE;1245/258798;28/10/2025 03:00;;"=""47544""";"=""433015""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | EXTREMA | 0052-69;PAULO BERNARDO GENEHR;FRIGELAR | EXTREMA | 0052-69;Extrema;MG;Recife;PE;1246/258799;28/10/2025 03:02;;"=""47544""";"=""432588""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;FRIGELAR | EXTREMA | 0011-90;ANTONIO DIAS ALVES DA SILVA NETO;FRIGELAR | EXTREMA | 0011-90;Extrema;MG;Recife;PE;1247/258800;28/10/2025 03:04;;"=""47544""";"=""690911""";;;Chegada na Filial de Destino;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;HB FULLER GRU - 0004-90;MADRUGA PAPEL E PAPELAO LTDA;HB FULLER GRU - 0004-90;Guarulhos;SP;Curitiba;PR;82944/260568;30/10/2025 00:49;;;"=""86868""";;;Comprovante de Entrega Anexado;03/11/2025 16:49;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;DISTRIBUIDORA OBA RIO LTDA;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;Osasco;SP;Rio de Janeiro;RJ;82143/258086;27/10/2025 16:51;;"=""48153""";"=""2367""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;TECUMSEH DO BRASIL LTDA;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;São Paulo;SP;Rio de Janeiro;RJ;82234/258609;27/10/2025 21:39;;"=""48153""";"=""246980""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;TECUMSEH DO BRASIL LTDA;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;São Paulo;SP;Rio de Janeiro;RJ;82234/258609;27/10/2025 21:39;;"=""48153""";"=""246981""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;TECUMSEH DO BRASIL LTDA;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;São Paulo;SP;Rio de Janeiro;RJ;82234/258609;27/10/2025 21:39;;"=""48153""";"=""246978""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;DANFOSS - OSASCO;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;Osasco;SP;Rio de Janeiro;RJ;82262/258631;27/10/2025 00:00;"=""2012055202""";"=""48153""";"=""704651""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
RODOGARCIA TRANSPORTES RODOVIARIOS LTDA;DANFOSS - OSASCO;OSMAG MATRIZ RIO DE JANEIRO;OSMAG MATRIZ RIO DE JANEIRO;Osasco;SP;Rio de Janeiro;RJ;82262/258631;27/10/2025 00:00;"=""2012055202""";"=""48153""";"=""704606""";;;Entrega Realizada Normalmente;03/11/2025 16:50;
